PART ID,TYPE,MANUFACTURER,YEAR,Qty,PRECIO,SUBTOTAL INVENTORY,ACTIVE
PART4578,brake,Audi,2005,2.0,461.43,922.86,
PART4579,engine,Audi,2017,4.0,396.27,1585.08,
PART4580,tire,Mercedes,2013,7.0,95.03,665.21,0.0
PART4581,transmission,Audi,2007,6.0,50.58,303.48,0.0
PART4582,battery,BMW,2012,8.0,245.42,1963.36,0.0
PART4583,suspension,Honda,2017,1.0,116.12,116.12,
PART4584,battery,Volkswagen,2010,3.0,465.23,1395.69,0.0
PART4585,brake,Volkswagen,2004,3.0,342.06,1026.18,0.0
PART4586,suspension,BMW,2017,7.0,165.93,1161.51,
PART4587,suspension,Ford,2017,7.0,84.97,594.79,0.0
PART4588,brake,Volkswagen,2007,4.0,249.03,996.12,1.0
PART4589,engine,Toyota,2009,4.0,401.44,1605.76,0.0
PART4590,tire,Audi,2016,2.0,371.82,743.64,0.0
PART4591,battery,Honda,2022,2.0,58.46,116.92,1.0
PART4592,battery,Mercedes,2017,7.0,463.95,3247.65,0.0
PART4593,engine,Audi,2001,4.0,133.81,535.24,1.0
PART4594,tire,BMW,2007,1.0,85.57,85.57,
PART4595,engine,Audi,2015,1.0,183.88,183.88,
PART4596,battery,Honda,2017,7.0,239.76,1678.32,1.0
PART4597,brake,Honda,2010,3.0,484.9,1454.6999999999998,0.0
PART4598,brake,BMW,2016,3.0,136.0,408.0,1.0
PART4599,brake,Toyota,2016,5.0,187.82,939.0999999999999,1.0
PART4600,transmission,Mercedes,2019,2.0,200.87,401.74,0.0
PART4601,tire,Ford,2012,5.0,216.17,1080.85,0.0
PART4602,engine,BMW,2017,3.0,247.66,742.98,0.0
PART4603,brake,Ford,2012,1.0,452.46,452.46,1.0
PART4604,tire,Honda,2010,4.0,265.43,1061.72,1.0
PART4605,engine,BMW,2008,3.0,251.8,755.4000000000001,
PART4606,battery,BMW,2011,4.0,116.74,466.96,
PART4607,transmission,Toyota,2013,3.0,151.61,454.83000000000004,0.0
PART4608,transmission,Honda,2003,4.0,184.15,736.6,0.0
PART4609,tire,Ford,2010,7.0,232.4,1626.8,0.0
PART4610,tire,Volkswagen,2002,3.0,80.11,240.32999999999998,0.0
PART4611,engine,Ford,2021,1.0,97.2,97.2,1.0
PART4612,suspension,Mercedes,2007,9.0,129.69,1167.21,1.0
PART4613,suspension,Toyota,2021,5.0,357.94,1789.7,0.0
PART4614,transmission,Ford,2014,7.0,352.14,2464.98,
PART4615,transmission,Ford,2005,8.0,62.01,496.08,0.0
PART4616,battery,BMW,2003,8.0,194.08,1552.64,
PART4617,brake,BMW,2012,7.0,135.47,948.29,1.0
PART4618,engine,Ford,2014,6.0,274.56,1647.3600000000001,1.0
PART4619,engine,Volkswagen,2003,8.0,494.58,3956.64,1.0
PART4620,brake,Volkswagen,2012,7.0,429.23,3004.61,0.0
PART4621,engine,Toyota,2005,2.0,188.95,377.9,1.0
PART4622,engine,Ford,2002,6.0,281.14,1686.84,
PART4623,battery,BMW,2012,8.0,110.13,881.04,0.0
PART4624,tire,Mercedes,2014,2.0,317.98,635.96,
PART4625,tire,Toyota,2011,9.0,245.43,2208.87,0.0
PART4626,transmission,Mercedes,2010,1.0,483.67,483.67,1.0
PART4627,suspension,Ford,2015,7.0,175.49,1228.43,0.0
PART4628,engine,Honda,2017,2.0,361.77,723.54,1.0
PART4629,tire,Audi,2019,4.0,274.1,1096.4,1.0
PART4630,tire,Audi,2007,3.0,223.34,670.02,0.0
PART4631,engine,Mercedes,2019,5.0,201.65,1008.25,1.0
PART4632,tire,BMW,2020,9.0,132.28,1190.52,
PART4633,transmission,Volkswagen,2006,9.0,219.64,1976.7599999999998,1.0
PART4634,suspension,BMW,2011,3.0,53.3,159.89999999999998,1.0
PART4635,brake,Honda,2018,2.0,383.25,766.5,0.0
PART4636,tire,Ford,2009,4.0,342.03,1368.12,
PART4637,brake,Ford,2001,4.0,236.71,946.84,0.0
PART4638,engine,BMW,2001,4.0,229.75,919.0,1.0
PART4639,battery,Volkswagen,2021,3.0,67.68,203.04000000000002,1.0
PART4640,suspension,Honda,2001,7.0,447.67,3133.69,
PART4641,tire,Ford,2021,2.0,371.82,743.64,
PART4642,transmission,BMW,2006,6.0,485.89,2915.34,0.0
PART4643,transmission,Mercedes,2019,8.0,400.34,3202.72,1.0
PART4644,brake,Audi,2003,1.0,226.78,226.78,
PART4645,tire,Honda,2007,4.0,55.96,223.84,1.0
PART4646,brake,Ford,2006,8.0,370.32,2962.56,1.0
PART4647,engine,Ford,2000,4.0,188.39,753.56,0.0
PART4648,transmission,Toyota,2002,5.0,91.97,459.85,0.0
PART4649,battery,BMW,2014,2.0,301.76,603.52,1.0
PART4650,battery,BMW,2017,6.0,163.28,979.6800000000001,
PART4651,battery,Toyota,2019,9.0,372.68,3354.12,1.0
PART4652,suspension,Ford,2014,8.0,379.96,3039.68,1.0
PART4653,transmission,BMW,2009,2.0,354.55,709.1,
PART4654,brake,Honda,2012,5.0,274.13,1370.65,1.0
PART4655,engine,Honda,2003,6.0,423.52,2541.12,0.0
PART4656,engine,Toyota,2003,8.0,88.6,708.8,
PART4657,suspension,Audi,2007,3.0,366.55,1099.65,
PART4658,engine,BMW,2007,9.0,152.0,1368.0,
PART4659,suspension,BMW,2003,4.0,208.4,833.6,
PART4660,brake,Audi,2003,7.0,468.81,3281.67,0.0
PART4661,transmission,Honda,2003,1.0,309.61,309.61,1.0
PART4662,transmission,Audi,2016,6.0,449.66,2697.96,
PART4663,tire,Volkswagen,2003,6.0,167.93,1007.58,
PART4664,engine,Volkswagen,2006,1.0,335.97,335.97,0.0
PART4665,brake,Volkswagen,2001,6.0,81.36,488.15999999999997,1.0
PART4666,suspension,Volkswagen,2020,4.0,64.21,256.84,1.0
PART4667,tire,Audi,2002,3.0,426.83,1280.49,0.0
PART4668,brake,Toyota,2005,2.0,347.73,695.46,1.0
PART4669,transmission,Volkswagen,2021,4.0,483.73,1934.92,
PART4670,battery,BMW,2022,8.0,89.14,713.12,0.0
PART4671,transmission,Toyota,2002,6.0,91.47,548.8199999999999,0.0
PART4672,engine,BMW,2018,8.0,267.55,2140.4,0.0
PART4673,suspension,BMW,2012,3.0,308.05,924.1500000000001,1.0
PART4674,battery,Mercedes,2016,1.0,328.84,328.84,0.0
PART4675,tire,Ford,2020,4.0,361.81,1447.24,1.0
PART4676,suspension,BMW,2000,9.0,322.96,2906.64,1.0
PART4677,suspension,Volkswagen,2022,2.0,127.36,254.72,0.0
PART4678,engine,Honda,2008,3.0,296.59,889.77,
PART4679,engine,Volkswagen,2001,6.0,448.36,2690.16,
PART4680,tire,Audi,2021,3.0,159.21,477.63,1.0
PART4681,tire,Honda,2002,3.0,336.15,1008.4499999999999,1.0
PART4682,battery,Audi,2003,9.0,438.87,3949.83,1.0
PART4683,suspension,Mercedes,2001,6.0,322.06,1932.3600000000001,1.0
PART4684,tire,Ford,2020,4.0,56.95,227.8,1.0
PART4685,suspension,Toyota,2012,4.0,328.54,1314.16,1.0
PART4686,tire,Volkswagen,2005,3.0,468.46,1405.3799999999999,0.0
PART4687,brake,Ford,2018,7.0,87.1,609.6999999999999,0.0
PART4688,transmission,Volkswagen,2013,6.0,316.48,1898.88,0.0
PART4689,suspension,Ford,2022,7.0,269.15,1884.0499999999997,1.0
PART4690,suspension,Mercedes,2006,8.0,345.96,2767.68,1.0
PART4691,engine,Toyota,2014,4.0,102.67,410.68,1.0
PART4692,tire,BMW,2011,5.0,230.14,1150.6999999999998,1.0
PART4693,engine,Toyota,2001,9.0,422.23,3800.07,
PART4694,brake,Toyota,2011,7.0,101.71,711.9699999999999,
PART4695,engine,Honda,2019,2.0,290.03,580.06,1.0
PART4696,tire,BMW,2002,9.0,421.35,3792.15,0.0
PART4697,engine,Ford,2021,1.0,448.05,448.05,1.0
PART4698,transmission,BMW,2003,7.0,459.55,3216.85,1.0
PART4699,battery,Honda,2014,4.0,323.13,1292.52,1.0
PART4700,brake,Ford,2011,2.0,440.25,880.5,1.0
PART4701,engine,BMW,2018,1.0,454.92,454.92,1.0
PART4702,brake,Mercedes,2003,9.0,406.55,3658.9500000000003,0.0
PART4703,brake,Ford,2020,7.0,128.22,897.54,
PART4704,suspension,Audi,2004,2.0,453.34,906.68,1.0
PART4705,tire,BMW,2004,3.0,415.63,1246.8899999999999,1.0
PART4706,engine,Audi,2019,8.0,126.05,1008.4,0.0
PART4707,engine,Volkswagen,2015,6.0,144.12,864.72,0.0
PART4708,engine,BMW,2006,1.0,160.69,160.69,0.0
PART4709,brake,Ford,2014,7.0,103.36,723.52,
PART4710,tire,Toyota,2020,8.0,77.93,623.44,0.0
PART4711,battery,Volkswagen,2018,2.0,160.27,320.54,0.0
PART4712,battery,Mercedes,2014,7.0,175.9,1231.3,
PART4713,transmission,Ford,2021,8.0,148.03,1184.24,1.0
PART4714,tire,Volkswagen,2013,2.0,444.11,888.22,1.0
PART4715,tire,Volkswagen,2004,5.0,202.83,1014.1500000000001,
PART4716,tire,BMW,2007,7.0,118.08,826.56,
PART4717,engine,Mercedes,2008,4.0,109.63,438.52,
PART4718,battery,Volkswagen,2022,3.0,165.57,496.71,1.0
PART4719,brake,BMW,2021,6.0,452.26,2713.56,
PART4720,engine,Audi,2014,3.0,363.31,1089.93,
PART4721,tire,Toyota,2000,2.0,267.65,535.3,
PART4722,suspension,BMW,2015,2.0,168.29,336.58,
PART4723,suspension,Mercedes,2008,6.0,150.92,905.52,
PART4724,transmission,Volkswagen,2021,1.0,368.47,368.47,
PART4725,transmission,Volkswagen,2020,2.0,56.54,113.08,1.0
PART4726,brake,Audi,2006,1.0,238.91,238.91,
PART4727,tire,Mercedes,2018,9.0,340.61,3065.4900000000002,0.0
PART4728,tire,Toyota,2002,4.0,92.94,371.76,1.0
PART4729,suspension,Mercedes,2016,5.0,290.94,1454.7,1.0
PART4730,tire,Toyota,2019,2.0,371.4,742.8,0.0
PART4731,brake,Audi,2022,2.0,392.25,784.5,1.0
PART4732,tire,Honda,2016,5.0,204.53,1022.65,0.0
PART4733,transmission,Toyota,2015,5.0,119.8,599.0,1.0
PART4734,brake,BMW,2001,4.0,89.11,356.44,0.0
PART4735,suspension,BMW,2017,3.0,247.23,741.6899999999999,
PART4736,engine,Ford,2020,5.0,489.62,2448.1,1.0
PART4737,battery,Volkswagen,2008,6.0,472.93,2837.58,1.0
PART4738,battery,Mercedes,2019,7.0,301.68,2111.76,1.0
PART4739,battery,Ford,2005,4.0,168.91,675.64,0.0
PART4740,battery,Ford,2005,4.0,406.47,1625.88,
PART4741,battery,Honda,2009,9.0,186.97,1682.73,0.0
PART4742,engine,Audi,2007,2.0,196.88,393.76,0.0
PART4743,transmission,BMW,2021,3.0,239.83,719.49,0.0
PART4744,tire,Mercedes,2002,3.0,164.62,493.86,1.0
PART4745,transmission,Volkswagen,2014,9.0,338.42,3045.78,
PART4746,transmission,Audi,2013,7.0,205.49,1438.43,1.0
PART4747,transmission,BMW,2017,3.0,258.84,776.52,
PART4748,battery,BMW,2010,6.0,286.32,1717.92,1.0
PART4749,brake,Volkswagen,2022,1.0,293.85,293.85,0.0
PART4750,transmission,Ford,2019,7.0,63.63,445.41,0.0
PART4751,engine,Toyota,2014,2.0,487.78,975.56,0.0
PART4752,transmission,BMW,2016,6.0,481.4,2888.3999999999996,
PART4753,brake,Audi,2014,9.0,185.54,1669.86,1.0
PART4754,transmission,Honda,2009,4.0,101.47,405.88,
PART4755,transmission,Audi,2020,7.0,151.25,1058.75,1.0
PART4756,transmission,BMW,2007,6.0,371.81,2230.86,
PART4757,suspension,Honda,2007,5.0,80.15,400.75,1.0
PART4758,tire,BMW,2009,2.0,293.95,587.9,
PART4759,brake,Ford,2020,6.0,228.23,1369.3799999999999,0.0
PART4760,transmission,Volkswagen,2020,1.0,188.64,188.64,0.0
PART4761,battery,Audi,2012,6.0,77.1,462.59999999999997,
PART4762,brake,Mercedes,2012,7.0,462.93,3240.51,
PART4763,battery,Audi,2000,2.0,61.05,122.1,1.0
PART4764,battery,Audi,2015,5.0,159.94,799.7,1.0
PART4765,transmission,Mercedes,2022,1.0,283.73,283.73,
PART4766,engine,Volkswagen,2005,3.0,341.01,1023.03,
PART4767,transmission,Ford,2021,2.0,417.43,834.86,1.0
PART4768,transmission,Honda,2008,1.0,221.77,221.77,
PART4769,battery,Audi,2014,8.0,62.16,497.28,0.0
PART4770,suspension,Honda,2009,6.0,474.95,2849.7,0.0
PART4771,transmission,Ford,2015,5.0,124.08,620.4,
PART4772,tire,Honda,2019,1.0,221.22,221.22,0.0
PART4773,battery,BMW,2013,9.0,157.46,1417.14,0.0
PART4774,engine,Ford,2012,5.0,312.64,1563.1999999999998,0.0
PART4775,engine,Audi,2003,2.0,115.45,230.9,
PART4776,tire,BMW,2018,9.0,298.82,2689.38,1.0
PART4777,battery,Audi,2016,7.0,148.93,1042.51,1.0
PART4778,tire,Mercedes,2018,1.0,357.88,357.88,1.0
PART4779,brake,Mercedes,2021,8.0,328.09,2624.72,
PART4780,brake,Audi,2007,3.0,398.72,1196.16,
PART4781,tire,Toyota,2018,8.0,429.97,3439.76,1.0
PART4782,tire,BMW,2017,1.0,288.44,288.44,1.0
PART4783,brake,Mercedes,2022,7.0,192.85,1349.95,1.0
PART4784,tire,Volkswagen,2009,8.0,230.13,1841.04,
PART4785,suspension,Toyota,2020,9.0,433.34,3900.06,1.0
PART4786,suspension,Audi,2009,7.0,250.92,1756.4399999999998,0.0
PART4787,transmission,Mercedes,2009,3.0,122.36,367.08,1.0
PART4788,transmission,Mercedes,2011,2.0,432.18,864.36,0.0
PART4789,brake,Ford,2000,8.0,165.95,1327.6,
PART4790,tire,Audi,2016,9.0,407.79,3670.11,0.0
PART4791,transmission,Toyota,2009,2.0,335.95,671.9,0.0
PART4792,suspension,Toyota,2018,3.0,483.23,1449.69,0.0
PART4793,brake,Honda,2009,2.0,264.41,528.82,0.0
PART4794,brake,Toyota,2012,6.0,196.61,1179.66,1.0
PART4795,suspension,Mercedes,2010,6.0,295.3,1771.8000000000002,0.0
PART4796,suspension,Toyota,2017,2.0,450.67,901.34,1.0
PART4797,battery,BMW,2012,5.0,61.18,305.9,
PART4798,suspension,Ford,2011,5.0,199.91,999.55,0.0
PART4799,engine,Ford,2009,5.0,123.9,619.5,
PART4800,brake,Audi,2010,4.0,238.53,954.12,1.0
PART4801,suspension,BMW,2007,3.0,286.63,859.89,1.0
PART4802,transmission,Honda,2008,3.0,267.48,802.44,0.0
PART4803,tire,Audi,2012,9.0,318.92,2870.28,
PART4804,brake,Ford,2022,3.0,344.26,1032.78,
PART4805,battery,Volkswagen,2004,8.0,179.08,1432.64,0.0
PART4806,brake,Audi,2000,3.0,92.36,277.08,0.0
PART4807,transmission,Honda,2020,5.0,456.71,2283.5499999999997,0.0
PART4808,battery,Volkswagen,2002,8.0,283.85,2270.8,1.0
PART4809,engine,Honda,2001,9.0,135.28,1217.52,0.0
PART4810,suspension,Toyota,2003,3.0,391.3,1173.9,0.0
PART4811,tire,Toyota,2022,3.0,499.04,1497.1200000000001,1.0
PART4812,suspension,Ford,2020,3.0,332.71,998.1299999999999,1.0
PART4813,tire,Ford,2003,6.0,60.27,361.62,
PART4814,engine,Ford,2000,1.0,385.98,385.98,1.0
PART4815,transmission,BMW,2022,9.0,472.53,4252.7699999999995,
PART4816,transmission,Volkswagen,2008,2.0,269.45,538.9,0.0
PART4817,suspension,Ford,2014,7.0,68.84,481.88,
PART4818,transmission,Ford,2012,9.0,177.74,1599.66,
PART4819,tire,Honda,2022,9.0,397.95,3581.5499999999997,
PART4820,suspension,Mercedes,2016,6.0,288.1,1728.6000000000001,
PART4821,suspension,Ford,2018,9.0,455.99,4103.91,
PART4822,battery,Mercedes,2020,4.0,243.6,974.4,0.0
PART4823,engine,Honda,2018,4.0,459.94,1839.76,0.0
PART4824,brake,Volkswagen,2008,8.0,100.4,803.2,1.0
PART4825,battery,Mercedes,2015,1.0,209.47,209.47,1.0
PART4826,brake,Ford,2022,8.0,187.55,1500.4,0.0
PART4827,engine,Mercedes,2022,3.0,475.57,1426.71,
PART4828,battery,Mercedes,2017,5.0,197.2,986.0,0.0
PART4829,battery,Honda,2012,1.0,296.42,296.42,
PART4830,transmission,Volkswagen,2000,1.0,229.04,229.04,
PART4831,battery,Mercedes,2020,7.0,185.13,1295.9099999999999,1.0
PART4832,brake,Honda,2018,4.0,340.37,1361.48,0.0
PART4833,transmission,Volkswagen,2020,5.0,104.92,524.6,1.0
PART4834,brake,Ford,2007,7.0,305.39,2137.73,1.0
PART4835,engine,Ford,2007,5.0,216.49,1082.45,
PART4836,tire,Ford,2002,1.0,247.52,247.52,
PART4837,transmission,Ford,2009,3.0,491.17,1473.51,1.0
PART4838,transmission,Audi,2017,2.0,308.86,617.72,1.0
PART4839,engine,BMW,2012,2.0,403.21,806.42,0.0
PART4840,battery,Ford,2007,2.0,233.33,466.66,1.0
PART4841,brake,Audi,2016,5.0,340.06,1700.3,
PART4842,brake,Mercedes,2010,6.0,280.02,1680.12,
PART4843,engine,Audi,2003,7.0,377.76,2644.3199999999997,
PART4844,transmission,Volkswagen,2018,6.0,449.69,2698.14,1.0
PART4845,engine,Honda,2013,7.0,426.66,2986.6200000000003,
PART4846,battery,Mercedes,2012,9.0,266.19,2395.71,
PART4847,transmission,Audi,2011,4.0,88.35,353.4,
PART4848,transmission,Audi,2002,9.0,312.63,2813.67,
PART4849,suspension,Audi,2014,8.0,359.33,2874.64,
PART4850,battery,Toyota,2004,8.0,468.14,3745.12,0.0
PART4851,brake,Honda,2005,1.0,93.88,93.88,
PART4852,brake,Ford,2017,7.0,473.97,3317.79,0.0
PART4853,transmission,Mercedes,2006,2.0,187.93,375.86,
PART4854,transmission,Mercedes,2019,2.0,467.65,935.3,0.0
PART4855,engine,BMW,2017,9.0,390.76,3516.84,1.0
PART4856,transmission,Mercedes,2019,9.0,457.35,4116.150000000001,1.0
PART4857,battery,Audi,2010,2.0,332.93,665.86,0.0
PART4858,tire,Honda,2014,7.0,452.47,3167.29,0.0
PART4859,tire,Mercedes,2017,2.0,158.45,316.9,1.0
PART4860,tire,Toyota,2007,8.0,355.83,2846.64,0.0
PART4861,brake,Volkswagen,2022,1.0,238.19,238.19,1.0
PART4862,brake,Mercedes,2003,8.0,266.78,2134.24,
PART4863,suspension,Mercedes,2010,6.0,356.63,2139.7799999999997,
PART4864,battery,Ford,2015,4.0,306.91,1227.64,1.0
PART4865,battery,Toyota,2012,1.0,290.7,290.7,0.0
PART4866,engine,BMW,2013,7.0,390.26,2731.8199999999997,
PART4867,suspension,Mercedes,2015,9.0,297.25,2675.25,1.0
PART4868,tire,Mercedes,2004,5.0,300.26,1501.3,1.0
PART4869,battery,Mercedes,2001,6.0,483.16,2898.96,0.0
PART4870,battery,Toyota,2022,7.0,325.49,2278.4300000000003,
PART4871,transmission,Ford,2006,6.0,133.56,801.36,
PART4872,brake,Ford,2007,6.0,203.96,1223.76,1.0
PART4873,transmission,Audi,2003,4.0,353.32,1413.28,
PART4874,tire,Mercedes,2021,5.0,435.16,2175.8,0.0
PART4875,battery,Mercedes,2008,6.0,208.73,1252.3799999999999,0.0
PART4876,brake,BMW,2010,3.0,298.64,895.92,0.0
PART4877,tire,Mercedes,2005,2.0,476.16,952.32,
PART4878,suspension,Ford,2007,7.0,214.97,1504.79,0.0
PART4879,suspension,BMW,2010,4.0,227.66,910.64,1.0
PART4880,tire,BMW,2012,3.0,458.56,1375.68,1.0
PART4881,tire,Volkswagen,2015,8.0,397.18,3177.44,0.0
PART4882,suspension,Honda,2000,9.0,407.35,3666.15,1.0
PART4883,suspension,Audi,2022,8.0,165.47,1323.76,1.0
PART4884,battery,Ford,2022,4.0,485.73,1942.92,
PART4885,battery,Mercedes,2008,9.0,455.16,4096.4400000000005,
PART4886,brake,BMW,2007,3.0,430.66,1291.98,
PART4887,battery,Mercedes,2017,7.0,210.78,1475.46,
PART4888,transmission,Honda,2010,7.0,168.9,1182.3,1.0
PART4889,suspension,Toyota,2000,8.0,85.46,683.68,
PART4890,engine,Volkswagen,2010,1.0,78.9,78.9,
PART4891,engine,Toyota,2015,4.0,310.43,1241.72,0.0
PART4892,suspension,BMW,2019,4.0,157.72,630.88,1.0
PART4893,tire,Mercedes,2007,6.0,378.43,2270.58,0.0
PART4894,engine,Mercedes,2009,3.0,77.12,231.36,1.0
PART4895,engine,Mercedes,2018,3.0,417.73,1253.19,0.0
PART4896,suspension,Audi,2010,5.0,116.7,583.5,
PART4897,brake,Ford,2019,4.0,162.7,650.8,0.0
PART4898,battery,Ford,2014,4.0,323.36,1293.44,1.0
PART4899,battery,Mercedes,2014,4.0,91.19,364.76,1.0
PART4900,battery,Ford,2004,4.0,90.49,361.96,
PART4901,transmission,Honda,2001,3.0,79.57,238.70999999999998,1.0
PART4902,engine,BMW,2009,5.0,245.98,1229.8999999999999,1.0
PART4903,tire,Honda,2006,2.0,483.55,967.1,0.0
PART4904,battery,Toyota,2019,4.0,475.34,1901.36,0.0
PART4905,transmission,Toyota,2001,8.0,479.63,3837.04,0.0
PART4906,brake,Volkswagen,2013,2.0,57.62,115.24,
PART4907,battery,Volkswagen,2019,1.0,155.65,155.65,0.0
PART4908,suspension,Ford,2000,3.0,418.94,1256.82,1.0
PART4909,engine,Toyota,2017,7.0,69.76,488.32000000000005,0.0
PART4910,engine,Volkswagen,2008,9.0,120.85,1087.6499999999999,0.0
PART4911,suspension,Ford,2011,7.0,368.48,2579.36,1.0
PART4912,suspension,Mercedes,2003,9.0,293.48,2641.32,
PART4913,brake,Audi,2002,3.0,402.84,1208.52,
PART4914,battery,Mercedes,2011,9.0,152.79,1375.11,
PART4915,engine,Ford,2018,8.0,125.89,1007.12,0.0
PART4916,brake,Toyota,2014,5.0,56.24,281.2,
PART4917,tire,BMW,2020,2.0,395.42,790.84,1.0
PART4918,brake,Honda,2001,1.0,135.35,135.35,1.0
PART4919,brake,Volkswagen,2022,6.0,411.74,2470.44,
PART4920,tire,Mercedes,2017,4.0,348.04,1392.16,0.0
PART4921,transmission,Volkswagen,2012,7.0,241.79,1692.53,0.0
PART4922,suspension,Audi,2012,3.0,287.57,862.71,0.0
PART4923,transmission,Volkswagen,2006,7.0,342.49,2397.4300000000003,0.0
PART4924,tire,Toyota,2013,6.0,227.88,1367.28,
PART4925,battery,Mercedes,2001,3.0,467.75,1403.25,0.0
PART4926,suspension,Honda,2015,5.0,187.45,937.25,0.0
PART4927,engine,Volkswagen,2021,8.0,419.11,3352.88,0.0
PART4928,tire,Audi,2007,3.0,147.55,442.65000000000003,
PART4929,transmission,Honda,2020,7.0,373.08,2611.56,
PART4930,battery,Audi,2001,6.0,272.6,1635.6000000000001,1.0
PART4931,transmission,Volkswagen,2016,1.0,80.09,80.09,1.0
PART4932,brake,Toyota,2002,3.0,304.09,912.27,
PART4933,engine,Mercedes,2019,5.0,337.14,1685.6999999999998,0.0
PART4934,brake,BMW,2008,5.0,230.36,1151.8000000000002,1.0
PART4935,battery,Honda,2022,5.0,62.68,313.4,
PART4936,battery,Honda,2010,8.0,387.15,3097.2,1.0
PART4937,battery,BMW,2006,2.0,258.06,516.12,
PART4938,engine,Ford,2003,3.0,197.29,591.87,1.0
PART4939,engine,Honda,2019,6.0,179.18,1075.08,1.0
PART4940,transmission,Mercedes,2011,5.0,366.71,1833.55,1.0
PART4941,tire,Volkswagen,2015,9.0,303.38,2730.42,0.0
PART4942,engine,Toyota,2006,7.0,68.96,482.71999999999997,0.0
PART4943,tire,Ford,2018,3.0,94.92,284.76,0.0
PART4944,tire,Honda,2013,1.0,235.47,235.47,0.0
PART4945,transmission,Honda,2022,7.0,401.92,2813.44,
PART4946,battery,Toyota,2008,1.0,398.78,398.78,0.0
PART4947,tire,BMW,2022,5.0,145.44,727.2,0.0
PART4948,transmission,Ford,2015,2.0,436.58,873.16,1.0
PART4949,tire,Audi,2021,4.0,68.04,272.16,
PART4950,tire,Audi,2006,9.0,349.94,3149.46,0.0
PART4951,transmission,Mercedes,2001,2.0,104.69,209.38,1.0
PART4952,engine,Honda,2018,1.0,318.03,318.03,0.0
PART4953,tire,BMW,2011,5.0,339.05,1695.25,1.0
PART4954,battery,Mercedes,2008,1.0,402.34,402.34,1.0
PART4955,suspension,Honda,2001,3.0,332.93,998.79,1.0
PART4956,engine,Ford,2004,2.0,239.01,478.02,1.0
PART4957,tire,Ford,2010,8.0,371.57,2972.56,
PART4958,transmission,Honda,2019,3.0,107.28,321.84000000000003,1.0
PART4959,suspension,Audi,2018,3.0,350.57,1051.71,1.0
PART4960,engine,Volkswagen,2021,7.0,488.36,3418.52,
PART4961,tire,Mercedes,2004,4.0,420.37,1681.48,
PART4962,suspension,Mercedes,2005,9.0,208.1,1872.8999999999999,0.0
PART4963,engine,Audi,2016,8.0,366.85,2934.8,1.0
PART4964,engine,Volkswagen,2001,1.0,136.68,136.68,1.0
PART4965,engine,BMW,2004,2.0,51.87,103.74,1.0
PART4966,suspension,Honda,2016,7.0,172.47,1207.29,1.0
PART4967,engine,Honda,2015,6.0,369.94,2219.64,0.0
PART4968,battery,Ford,2015,2.0,308.6,617.2,0.0
PART4969,engine,Volkswagen,2017,7.0,139.45,976.1499999999999,
PART4970,battery,Honda,2001,6.0,460.54,2763.2400000000002,1.0
PART4971,battery,Ford,2017,9.0,301.52,2713.68,1.0
PART4972,engine,Volkswagen,2007,1.0,312.28,312.28,0.0
PART4973,transmission,Toyota,2004,4.0,279.59,1118.36,1.0
PART4974,tire,Volkswagen,2019,1.0,178.01,178.01,1.0
PART4975,engine,BMW,2007,2.0,63.83,127.66,
PART4976,suspension,Mercedes,2010,1.0,85.94,85.94,
PART4977,suspension,Volkswagen,2000,7.0,395.75,2770.25,0.0
PART4978,suspension,Volkswagen,2011,2.0,210.82,421.64,
PART4979,suspension,Toyota,2016,6.0,319.25,1915.5,0.0
PART4980,battery,Toyota,2003,7.0,320.51,2243.5699999999997,
PART4981,brake,Volkswagen,2021,2.0,258.63,517.26,0.0
PART4982,suspension,BMW,2021,3.0,183.09,549.27,0.0
PART4983,suspension,BMW,2002,5.0,384.39,1921.9499999999998,
PART4984,engine,Audi,2013,2.0,85.57,171.14,
PART4985,engine,Honda,2001,5.0,419.89,2099.45,0.0
PART4986,tire,Toyota,2011,5.0,357.66,1788.3000000000002,1.0
PART4987,tire,Ford,2021,7.0,395.72,2770.04,
PART4988,battery,Mercedes,2016,5.0,475.2,2376.0,0.0
PART4989,engine,Toyota,2019,7.0,442.03,3094.21,0.0
PART4990,suspension,Audi,2003,1.0,358.85,358.85,0.0
PART4991,brake,Volkswagen,2004,8.0,181.89,1455.12,1.0
PART4992,engine,Toyota,2017,9.0,385.87,3472.83,
PART4993,battery,Honda,2000,9.0,59.74,537.66,0.0
PART4994,engine,BMW,2007,4.0,207.11,828.44,0.0
PART4995,suspension,BMW,2012,5.0,363.59,1817.9499999999998,0.0
PART4996,battery,Audi,2022,4.0,277.04,1108.16,0.0
PART4997,brake,BMW,2000,8.0,254.21,2033.68,0.0
PART4998,brake,Ford,2003,7.0,70.07,490.48999999999995,1.0
PART4999,brake,Volkswagen,2013,2.0,487.35,974.7,
PART5000,brake,Volkswagen,2016,1.0,374.18,374.18,
PART5001,battery,Audi,2017,1.0,158.22,158.22,1.0
PART5002,transmission,Audi,2014,2.0,386.47,772.94,
PART5003,tire,Honda,2010,9.0,348.93,3140.37,0.0
PART5004,engine,Honda,2008,4.0,325.78,1303.12,
PART5005,brake,BMW,2007,1.0,208.53,208.53,
PART5006,engine,Honda,2015,7.0,63.55,444.84999999999997,1.0
PART5007,brake,Honda,2018,2.0,418.4,836.8,1.0
PART5008,battery,Audi,2001,3.0,120.89,362.67,
